pair_row_id	gene_id_1	gene_id_2	embedding_cosine_sim	z_score_cosine_sim	original_label
87748	ENSG00000028116	ENSMUSG00000024617	0.5952431559562683	-0.920692212566607	0
7236	ENSG00000149554	ENSMUSG00000025915	0.7069405913352966	0.8025658609076519	1
80685	ENSG00000160469	ENSMUSG00000025358	0.3427633047103882	-0.7416216105448288	0
4343	ENSG00000142875	ENSMUSG00000028969	0.44170305132865906	0.8696328502205993	1
1833	ENSG00000055332	ENSMUSG00000037885	0.5721420049667358	0.9343509529032268	1
84774	ENSG00000166484	ENSMUSG00000036273	0.44213443994522095	-0.8388220027958856	0
88883	ENSG00000154358	ENSMUSG00000016526	0.40873849391937256	-0.9634500561098216	0
1195	ENSG00000137275	ENSMUSG00000070837	0.8926166296005249	0.9536656417857502	1
85373	ENSG00000071575	ENSMUSG00000052155	0.6140076518058777	-0.8529281371504829	0
87968	ENSG00000155111	ENSMUSG00000020700	0.2991776466369629	-0.9271676310575596	0
9129	ENSG00000171132	ENSMUSG00000024558	0.5847740769386292	0.7605129274117273	1
619	ENSG00000105613	ENSMUSG00000022263	0.5817182660102844	0.9719251746292312	1
234	ENSG00000115661	ENSMUSG00000061288	0.6156296730041504	0.986221678210589	1
79675	ENSG00000100077	ENSMUSG00000032577	0.3832380473613739	-0.719256636947436	0
7121	ENSG00000119408	ENSMUSG00000020115	0.7275369167327881	0.8049524689877469	1
2792	ENSG00000145348	ENSMUSG00000004864	0.8267717361450195	0.9074301220039912	1
3500	ENSG00000188130	ENSMUSG00000052920	0.5026150941848755	0.8899997155184995	1
2145	ENSG00000137275	ENSMUSG00000032501	0.8773495554924011	0.9259147248573664	1
4590	ENSG00000115687	ENSMUSG00000026490	0.3280566334724426	0.8642168938935548	1
86930	ENSG00000100749	ENSMUSG00000037337	0.5334115624427795	-0.8950455048761329	0
85384	ENSG00000179335	ENSMUSG00000040936	0.4578768014907837	-0.8531282958452845	0
87969	ENSG00000158828	ENSMUSG00000028518	0.25140219926834106	-0.927242034180101	0
3027	ENSG00000170390	ENSMUSG00000024558	0.4849798083305359	0.9017719211484896	1
3639	ENSG00000138769	ENSMUSG00000040936	0.6041631698608398	0.8860016595021327	1
533	ENSG00000157404	ENSMUSG00000036273	0.5071889758110046	0.9753818521293406	1
85609	ENSG00000069020	ENSMUSG00000005672	0.43621766567230225	-0.8589639122613947	0
3765	ENSG00000065559	ENSMUSG00000020366	0.4075968265533447	0.8837068489300423	1
1739	ENSG00000151292	ENSMUSG00000029635	0.6469728946685791	0.9371190283381696	1
2678	ENSG00000059758	ENSMUSG00000020785	0.5464391708374023	0.9106709530791492	1
80043	ENSG00000116141	ENSMUSG00000024235	0.18757182359695435	-0.7273756735573551	0
82768	ENSG00000133083	ENSMUSG00000028469	0.2390945553779602	-0.7902833411978496	0
81096	ENSG00000163932	ENSMUSG00000004798	0.7374497652053833	-0.7506861517568024	0
88782	ENSG00000136807	ENSMUSG00000022610	0.5785717368125916	-0.958656217667847	0
4591	ENSG00000138756	ENSMUSG00000003345	0.6501649618148804	0.864216188432693	1
3439	ENSG00000149554	ENSMUSG00000040274	0.7738219499588013	0.8915771761753468	1
81638	ENSG00000198055	ENSMUSG00000005469	0.4796408414840698	-0.7629178720536233	0
8784	ENSG00000099875	ENSMUSG00000031303	0.7394193410873413	0.7675976820601361	1
88819	ENSG00000081320	ENSMUSG00000027797	0.7180508971214294	-0.960563241660238	0
2990	ENSG00000141639	ENSMUSG00000026277	0.44351524114608765	0.902802645039032	1
7995	ENSG00000106799	ENSMUSG00000029521	0.5971381068229675	0.7852418404051072	1
84145	ENSG00000159792	ENSMUSG00000033966	0.7842090129852295	-0.8231240241388358	0
278	ENSG00000149554	ENSMUSG00000007411	0.4995790719985962	0.984488466755353	1
82626	ENSG00000110422	ENSMUSG00000042046	0.6055783033370972	-0.7867232421571249	0
84711	ENSG00000141503	ENSMUSG00000020227	0.6751072406768799	-0.8373921806474824	0
1752	ENSG00000132356	ENSMUSG00000058444	0.5802157521247864	0.9366365207114152	1
79952	ENSG00000151292	ENSMUSG00000002007	0.5828893780708313	-0.7253578388727876	0
187	ENSG00000101349	ENSMUSG00000031155	0.5405021905899048	0.9884415664140408	1
2156	ENSG00000050748	ENSMUSG00000040936	0.49811241030693054	0.925574740851565	1
80428	ENSG00000136021	ENSMUSG00000029471	0.4522097706794739	-0.7356278590293255	0
88622	ENSG00000133083	ENSMUSG00000026094	0.6377907395362854	-0.950466899234	0
88421	ENSG00000105723	ENSMUSG00000009828	0.4607769250869751	-0.943688735711	0
80589	ENSG00000072062	ENSMUSG00000022263	0.2261912226676941	-0.7393458503055047	0
86976	ENSG00000070759	ENSMUSG00000047654	0.510229766368866	-0.8963029962100812	0
2496	ENSG00000011566	ENSMUSG00000026027	0.29982489347457886	0.9162730216008482	1
82936	ENSG00000173517	ENSMUSG00000026667	0.0841420516371727	-0.7942775216607199	0
4858	ENSG00000083290	ENSMUSG00000045038	0.6496371626853943	0.8574174976457866	1
7984	ENSG00000135409	ENSMUSG00000031392	0.720973551273346	0.7854242100498778	1
3794	ENSG00000143776	ENSMUSG00000021363	0.37130290269851685	0.8831187292292982	1
86447	ENSG00000097046	ENSMUSG00000052920	0.7678778171539307	-0.8818631619893582	0
1972	ENSG00000100077	ENSMUSG00000031292	0.4795546531677246	0.9304982053333348	1
7146	ENSG00000130669	ENSMUSG00000001630	0.5827576518058777	0.8043783403312782	1
3631	ENSG00000198355	ENSMUSG00000020516	0.40968436002731323	0.8862972337914563	1
84682	ENSG00000154358	ENSMUSG00000061288	0.35659685730934143	-0.8367659972674387	0
5759	ENSG00000141503	ENSMUSG00000004936	0.5393985509872437	0.8358612120468694	1
89200	ENSG00000105723	ENSMUSG00000001630	0.290266215801239	-0.981596570594987	0
