pair_row_id	gene_id_1	gene_id_2	embedding_cosine_sim	z_score_cosine_sim	original_label
85137	ENSG00000117020	ENSMUSG00000032380	0.6159562468528748	-0.847391894848654	0
7987	ENSG00000138756	ENSMUSG00000025358	0.5876209735870361	0.7854034482025593	1
1798	ENSG00000135341	ENSMUSG00000035725	0.4116314649581909	0.9352409659740616	1
83190	ENSG00000132155	ENSMUSG00000035390	0.3706866502761841	-0.8004497540376805	0
86387	ENSG00000081320	ENSMUSG00000020827	0.3724404275417328	-0.8802081508399926	0
81984	ENSG00000070770	ENSMUSG00000031155	0.4497303366661072	-0.7717974403351651	0
4078	ENSG00000172939	ENSMUSG00000024941	0.20257608592510223	0.8755495950193162	1
3536	ENSG00000152953	ENSMUSG00000024858	0.5191989541053772	0.8886925113253983	1
87799	ENSG00000114738	ENSMUSG00000031012	0.6342949867248535	-0.9221275268665272	0
4318	ENSG00000071575	ENSMUSG00000038145	0.5379444360733032	0.8703028134342471	1
4447	ENSG00000110931	ENSMUSG00000059981	0.7340285181999207	0.8674796280508696	1
83206	ENSG00000118046	ENSMUSG00000037593	0.5984873175621033	-0.8008140473720207	0
32	ENSG00000134602	ENSMUSG00000024070	0.8509361147880554	0.9972296003137946	1
84477	ENSG00000112062	ENSMUSG00000000411	0.5674176812171936	-0.8317220307268562	0
112	ENSG00000099308	ENSMUSG00000004936	0.8644574880599976	0.9920619620552292	1
85329	ENSG00000176601	ENSMUSG00000042608	0.25284743309020996	-0.851767399065404	0
80344	ENSG00000110422	ENSMUSG00000005672	0.3753132224082947	-0.7338027540715968	0
4543	ENSG00000035664	ENSMUSG00000020601	0.38037562370300293	0.8655294444421862	1
7710	ENSG00000028116	ENSMUSG00000034663	0.6461417078971863	0.7913107119505696	1
3470	ENSG00000130669	ENSMUSG00000022836	0.6132633686065674	0.8908314423236813	1
1013	ENSG00000126583	ENSMUSG00000031012	0.6164714694023132	0.959032576000492	1
80176	ENSG00000145348	ENSMUSG00000052920	0.6058889627456665	-0.7298520804219785	0
1449	ENSG00000169032	ENSMUSG00000061751	0.49094587564468384	0.945202065372284	1
79906	ENSG00000110931	ENSMUSG00000031309	0.5003503561019897	-0.7241384035456254	0
788	ENSG00000163482	ENSMUSG00000025162	0.5815531015396118	0.9662288297124044	1
85320	ENSG00000160469	ENSMUSG00000028630	0.49030035734176636	-0.8515679583599108	0
79555	ENSG00000142208	ENSMUSG00000069631	0.6503046751022339	-0.7168884135916775	0
79892	ENSG00000105723	ENSMUSG00000042349	0.32810989022254944	-0.7238253880732683	0
89029	ENSG00000115694	ENSMUSG00000003345	0.456207811832428	-0.9702542523748992	0
80606	ENSG00000102225	ENSMUSG00000025758	0.6214993596076965	-0.739770985651851	0
82370	ENSG00000090376	ENSMUSG00000039913	0.3079726994037628	-0.7814639058231347	0
86242	ENSG00000105613	ENSMUSG00000028284	0.3329809308052063	-0.8763526224804443	0
9580	ENSG00000160469	ENSMUSG00000002012	0.6046225428581238	0.7508937906272269	1
5766	ENSG00000121989	ENSMUSG00000042688	0.6894553303718567	0.8357666706881982	1
80611	ENSG00000127564	ENSMUSG00000025915	0.49546077847480774	-0.7398104870636426	0
3718	ENSG00000162526	ENSMUSG00000025358	0.6241610050201416	0.8844004495686291	1
2888	ENSG00000115661	ENSMUSG00000024006	0.6200904250144958	0.9053821152254836	1
9430	ENSG00000198648	ENSMUSG00000024617	0.42037999629974365	0.7539995573749112	1
594	ENSG00000104936	ENSMUSG00000063410	0.2680499255657196	0.9733407045328296	1
53	ENSG00000126583	ENSMUSG00000078816	0.6505038738250732	0.9955998065480456	1
6172	ENSG00000105053	ENSMUSG00000042349	0.7839313745498657	0.8271366619860169	1
80692	ENSG00000099875	ENSMUSG00000037593	0.28824523091316223	-0.7417189513908968	0
88134	ENSG00000105723	ENSMUSG00000026094	0.17176425457000732	-0.9330686252315864	0
9903	ENSG00000101049	ENSMUSG00000029148	0.7766305804252625	0.743567100062825	1
9444	ENSG00000075413	ENSMUSG00000002205	0.34351059794425964	0.7537416442710307	1
9009	ENSG00000132964	ENSMUSG00000007411	0.6702483892440796	0.7629217050926967	1
377	ENSG00000135090	ENSMUSG00000051590	0.41816920042037964	0.9811756467150812	1
2560	ENSG00000107968	ENSMUSG00000032501	0.6386328935623169	0.9141747007891348	1
82712	ENSG00000114739	ENSMUSG00000035112	0.33413732051849365	-0.789059219635228	0
80031	ENSG00000034152	ENSMUSG00000029283	0.4478389024734497	-0.7269005021512909	0
88897	ENSG00000158828	ENSMUSG00000031303	0.5387991666793823	-0.9639843523547424	0
6528	ENSG00000055332	ENSMUSG00000033276	0.272751122713089	0.8188315164297567	1
2622	ENSG00000102096	ENSMUSG00000033862	0.47079789638519287	0.91244973571677	1
7768	ENSG00000177189	ENSMUSG00000052155	0.01153327152132988	0.7899791987304252	1
84986	ENSG00000083290	ENSMUSG00000025915	0.4416569769382477	-0.8437858640491896	0
8917	ENSG00000105053	ENSMUSG00000021483	0.6640868782997131	0.7648172251004393	1
81912	ENSG00000146216	ENSMUSG00000022781	0.5670428276062012	-0.7697825535779664	0
84738	ENSG00000164885	ENSMUSG00000014426	0.7161142826080322	-0.8379040323759912	0
83255	ENSG00000115661	ENSMUSG00000030397	0.4198700487613678	-0.8018552056301956	0
83696	ENSG00000105053	ENSMUSG00000020827	0.5703088045120239	-0.8122221162942714	0
3123	ENSG00000112079	ENSMUSG00000015133	0.7081403732299805	0.8988735084353551	1
2690	ENSG00000175634	ENSMUSG00000029635	0.7249051332473755	0.910161280397342	1
7513	ENSG00000166483	ENSMUSG00000029148	0.5135751366615295	0.7955999249055739	1
83616	ENSG00000198208	ENSMUSG00000021408	0.28336474299430847	-0.8100696934970015	0
2940	ENSG00000155111	ENSMUSG00000005672	0.5744162797927856	0.9040782266943636	1
80248	ENSG00000148660	ENSMUSG00000020190	0.32927918434143066	-0.7317504609195321	0
5684	ENSG00000086232	ENSMUSG00000024235	0.7262332439422607	0.8380373360378631	1
85008	ENSG00000137275	ENSMUSG00000016179	0.1560833603143692	-0.8446490314711781	0
89169	ENSG00000072062	ENSMUSG00000005672	0.5465015172958374	-0.978451666851556	0
80850	ENSG00000087095	ENSMUSG00000026778	0.6552811861038208	-0.7451336370610602	0
8955	ENSG00000004660	ENSMUSG00000024858	0.26614445447921753	0.7641420451897096	1
88850	ENSG00000132155	ENSMUSG00000074886	0.5122514367103577	-0.9620938756742056	0
86311	ENSG00000185386	ENSMUSG00000018932	0.7071523070335388	-0.8779487869720769	0
84999	ENSG00000143776	ENSMUSG00000032501	0.6109001636505127	-0.8442903443051714	0
88820	ENSG00000198208	ENSMUSG00000040424	0.5584831237792969	-0.9605965292577956	0
9594	ENSG00000183735	ENSMUSG00000021948	0.5894650220870972	0.7507203398657031	1
3135	ENSG00000142731	ENSMUSG00000038145	0.4024573266506195	0.8985068904898041	1
84795	ENSG00000163558	ENSMUSG00000069539	0.34825029969215393	-0.8393146968298607	0
89311	ENSG00000115216	ENSMUSG00000021701	0.4969117343425751	-0.9891744931190694	0
9894	ENSG00000104375	ENSMUSG00000070837	0.6855478286743164	0.743865863906183	1
86589	ENSG00000119638	ENSMUSG00000004936	0.6663358211517334	-0.8856925645992177	0
7447	ENSG00000101049	ENSMUSG00000042349	0.6276759505271912	0.7969994236069643	1
88322	ENSG00000070808	ENSMUSG00000020715	0.07137729227542877	-0.9403076950430188	0
523	ENSG00000105613	ENSMUSG00000053137	0.8863722085952759	0.9758630496845808	1
85037	ENSG00000055332	ENSMUSG00000061462	0.7216969132423401	-0.845459931905254	0
87250	ENSG00000115216	ENSMUSG00000015599	0.4256725311279297	-0.9049498536284404	0
4323	ENSG00000107968	ENSMUSG00000024079	0.6953489780426025	0.8700978571541744	1
80134	ENSG00000160551	ENSMUSG00000033276	0.27239319682121277	-0.7289187434766137	0
6633	ENSG00000183049	ENSMUSG00000051590	0.4950474500656128	0.8162369883839152	1
5046	ENSG00000160584	ENSMUSG00000053137	0.6159613132476807	0.8529721815615591	1
82920	ENSG00000114738	ENSMUSG00000032308	0.3652527332305908	-0.7938774512391714	0
87748	ENSG00000028116	ENSMUSG00000024617	0.6489465236663818	-0.920692212566607	0
7236	ENSG00000149554	ENSMUSG00000025915	0.7028641700744629	0.8025658609076519	1
80685	ENSG00000160469	ENSMUSG00000025358	0.5454095602035522	-0.7416216105448288	0
4343	ENSG00000142875	ENSMUSG00000028969	0.5778510570526123	0.8696328502205993	1
1833	ENSG00000055332	ENSMUSG00000037885	0.3785519599914551	0.9343509529032268	1
84774	ENSG00000166484	ENSMUSG00000036273	0.3244309425354004	-0.8388220027958856	0
88883	ENSG00000154358	ENSMUSG00000016526	0.3443604111671448	-0.9634500561098216	0
1195	ENSG00000137275	ENSMUSG00000070837	0.6683557033538818	0.9536656417857502	1
85373	ENSG00000071575	ENSMUSG00000052155	0.6010010838508606	-0.8529281371504829	0
87968	ENSG00000155111	ENSMUSG00000020700	0.601624608039856	-0.9271676310575596	0
9129	ENSG00000171132	ENSMUSG00000024558	0.6068013906478882	0.7605129274117273	1
619	ENSG00000105613	ENSMUSG00000022263	0.7234796285629272	0.9719251746292312	1
234	ENSG00000115661	ENSMUSG00000061288	0.7594500780105591	0.986221678210589	1
79675	ENSG00000100077	ENSMUSG00000032577	0.310565710067749	-0.719256636947436	0
7121	ENSG00000119408	ENSMUSG00000020115	0.6644611358642578	0.8049524689877469	1
2792	ENSG00000145348	ENSMUSG00000004864	0.5811790227890015	0.9074301220039912	1
3500	ENSG00000188130	ENSMUSG00000052920	0.5488622784614563	0.8899997155184995	1
2145	ENSG00000137275	ENSMUSG00000032501	0.4688003659248352	0.9259147248573664	1
4590	ENSG00000115687	ENSMUSG00000026490	0.4667651355266571	0.8642168938935548	1
86930	ENSG00000100749	ENSMUSG00000037337	0.22509075701236725	-0.8950455048761329	0
85384	ENSG00000179335	ENSMUSG00000040936	0.5569517612457275	-0.8531282958452845	0
87969	ENSG00000158828	ENSMUSG00000028518	0.554360568523407	-0.927242034180101	0
3027	ENSG00000170390	ENSMUSG00000024558	0.38267725706100464	0.9017719211484896	1
3639	ENSG00000138769	ENSMUSG00000040936	0.5243944525718689	0.8860016595021327	1
533	ENSG00000157404	ENSMUSG00000036273	0.457069993019104	0.9753818521293406	1
85609	ENSG00000069020	ENSMUSG00000005672	0.45684170722961426	-0.8589639122613947	0
3765	ENSG00000065559	ENSMUSG00000020366	0.39622360467910767	0.8837068489300423	1
1739	ENSG00000151292	ENSMUSG00000029635	0.8478731513023376	0.9371190283381696	1
2678	ENSG00000059758	ENSMUSG00000020785	0.7640736103057861	0.9106709530791492	1
80043	ENSG00000116141	ENSMUSG00000024235	0.140609472990036	-0.7273756735573551	0
82768	ENSG00000133083	ENSMUSG00000028469	0.6343904137611389	-0.7902833411978496	0
81096	ENSG00000163932	ENSMUSG00000004798	0.6402221918106079	-0.7506861517568024	0
88782	ENSG00000136807	ENSMUSG00000022610	0.5531265735626221	-0.958656217667847	0
4591	ENSG00000138756	ENSMUSG00000003345	0.8547816276550293	0.864216188432693	1
3439	ENSG00000149554	ENSMUSG00000040274	0.7832788825035095	0.8915771761753468	1
81638	ENSG00000198055	ENSMUSG00000005469	0.4538387954235077	-0.7629178720536233	0
8784	ENSG00000099875	ENSMUSG00000031303	0.6656609177589417	0.7675976820601361	1
88819	ENSG00000081320	ENSMUSG00000027797	0.6737707257270813	-0.960563241660238	0
2990	ENSG00000141639	ENSMUSG00000026277	0.4849205017089844	0.902802645039032	1
7995	ENSG00000106799	ENSMUSG00000029521	0.40080928802490234	0.7852418404051072	1
84145	ENSG00000159792	ENSMUSG00000033966	0.31123626232147217	-0.8231240241388358	0
278	ENSG00000149554	ENSMUSG00000007411	0.648349940776825	0.984488466755353	1
82626	ENSG00000110422	ENSMUSG00000042046	0.36002111434936523	-0.7867232421571249	0
84711	ENSG00000141503	ENSMUSG00000020227	0.6626798510551453	-0.8373921806474824	0
1752	ENSG00000132356	ENSMUSG00000058444	0.7531900405883789	0.9366365207114152	1
79952	ENSG00000151292	ENSMUSG00000002007	0.7074853777885437	-0.7253578388727876	0
187	ENSG00000101349	ENSMUSG00000031155	0.6937582492828369	0.9884415664140408	1
2156	ENSG00000050748	ENSMUSG00000040936	0.3162996172904968	0.925574740851565	1
80428	ENSG00000136021	ENSMUSG00000029471	0.3537578284740448	-0.7356278590293255	0
88622	ENSG00000133083	ENSMUSG00000026094	0.6072518825531006	-0.950466899234	0
88421	ENSG00000105723	ENSMUSG00000009828	0.2435806393623352	-0.943688735711	0
80589	ENSG00000072062	ENSMUSG00000022263	0.33085745573043823	-0.7393458503055047	0
86976	ENSG00000070759	ENSMUSG00000047654	0.7791573405265808	-0.8963029962100812	0
2496	ENSG00000011566	ENSMUSG00000026027	0.5998450517654419	0.9162730216008482	1
82936	ENSG00000173517	ENSMUSG00000026667	0.5482414364814758	-0.7942775216607199	0
4858	ENSG00000083290	ENSMUSG00000045038	0.6951625943183899	0.8574174976457866	1
7984	ENSG00000135409	ENSMUSG00000031392	0.7448337078094482	0.7854242100498778	1
3794	ENSG00000143776	ENSMUSG00000021363	0.5424814820289612	0.8831187292292982	1
86447	ENSG00000097046	ENSMUSG00000052920	0.7910566329956055	-0.8818631619893582	0
1972	ENSG00000100077	ENSMUSG00000031292	0.7066110372543335	0.9304982053333348	1
7146	ENSG00000130669	ENSMUSG00000001630	0.5300300121307373	0.8043783403312782	1
3631	ENSG00000198355	ENSMUSG00000020516	0.6547835469245911	0.8862972337914563	1
84682	ENSG00000154358	ENSMUSG00000061288	0.712195634841919	-0.8367659972674387	0
5759	ENSG00000141503	ENSMUSG00000004936	0.4987693130970001	0.8358612120468694	1
89200	ENSG00000105723	ENSMUSG00000001630	0.3757515251636505	-0.981596570594987	0
